,B0,E,Eh,Newid,Th,aic,bic,chisqr
0,5.7567376609542755,0.11209238977675828,1.711416819929648,229,300.7169835389159,-9.343012799826322,-10.175974922914103,0.3332898776967606
0,5.705024907871168,0.1701052479786349,0.0,231,308.15,-4.456989576577735,-4.673348980356482,1.1809748122891275
0,6.826324911144986,0.6731424428906001,2.969292177910726,232,292.8650927777993,-19.552904437363892,-20.385866560451674,0.06078627410596397
0,12.437008547580023,2.364367545952161,2.609664218751026,234,282.0260450448791,-12.629173690726262,-12.845533094505008,0.3674696076924904
0,1.9073224468257877e-05,1.478327142892149,1.5623703052904445,243,282.22035222908914,-33.30388771787058,-34.13684984095836,0.006144353081574986
0,1.3937197036462123e-06,0.5793555901762482,1.7136497270800648,244,294.2832463078034,-24.785867221649035,-25.618829344736817,0.02541154363501467
0,1.2902102442646779e-05,1.5986540192343472,1.6758876993108704,245,282.5183727759697,-25.831577644018935,-25.51381147729959,0.11654175434164721
0,0.00012596805792264298,2.119599801719467,2.1603595896976358,250,274.60126812180494,-40.563002569957064,-40.77936197373581,0.006794365272861538
0,1.3401504590948576e-05,1.1329632274179349,1.535060608490178,256,281.6695135631788,-47.16932766500349,-48.002289788091275,0.0006093434603419485
0,2.1143753534680343e-05,1.2177274644294913,1.3640289913100574,257,278.59738327955006,-26.222196538631373,-27.055158661719155,0.020001661099996956
0,3.586298427826762e-05,1.2922813894263538,1.4421734845253495,259,276.34895274345524,-30.520239485769793,-31.353201608857574,0.009771547376521554
0,3.165771735202938e-06,0.18863943786971427,3.1315881523065725,261,312.3091378968023,-24.16845986860728,-23.850693701887934,0.143471920068381
0,4.631093399432018e-06,0.07557733455316296,2.760760954052513,262,313.74660180513376,-51.996105180082644,-52.829067303170426,0.00027257646052966357
0,,,1.4194336496753823,264,303.15,,,
0,0.0001434804127824485,0.38002916018303945,1.5572073143978988,265,304.10324478294183,-20.370906896950093,-21.20386902003787,0.053039147097539055
0,0.00014350923712025399,0.4867453935296544,1.6109497844446543,266,305.376331992827,-21.516529515468907,-22.349491638556685,0.04382012392889261
0,,,1.0490386685916329,268,299.555798,,,
0,2.2231064671363043e-06,1.0701075693237363,1.847417354224321,269,291.59023336950116,-22.696566102292394,-22.37879993557305,0.17245322803425625
0,2.4334956705285293e-06,0.06563120469865469,18.69544772879602,270,294.55273652432703,-26.66216298908151,-26.878522392860255,0.0494977818851027
0,1.3921921564463702e-06,0.45660037395774955,0.0,291,317.4346369999999,-97.56400164361867,-92.85178632222689,0.29509845335458085
0,1.0735145125062573e-05,0.901206009684911,1.4609262377432097,292,305.43034197455563,-72.03057804335735,-68.46909101177269,0.21102651988719676
0,1.746274704617079e-06,0.07557796653670268,0.0,293,283.15,-0.3922148123229121,-1.2251769354106923,1.481502833336032
0,1.0857054606905336e-05,0.22566813243442985,1.7992847002392476,294,307.9257341318142,-29.35570261977351,-30.18866474286129,0.011864660923239076
0,2.5880412597878433e-05,0.4447616627297408,1.1049856527711346,295,297.0158328365368,-65.0744718574908,-65.90743398057859,3.0820849237852654e-05
0,1.6043932391518467e-05,0.4807785601264969,1.6450711108777956,297,299.3259979195603,-39.842171128501775,-40.05853053228052,0.007531314180428176
0,1.4018881616228995e-05,0.40806673345551747,1.4815045642962148,299,301.04014421272745,-67.73001446541461,-68.5629765885024,1.9798396501003236e-05
0,5.689035924384118e-11,12.438321561773256,0.8388893867324312,301,298.15,,,
0,5.525317980925593e-10,85.94457408400231,86.02362189328038,302,284.04338493496823,-26.165072995270478,-23.608843676809443,1.2198098339818615
0,1.695461548933963e-10,72.63582256267125,72.5817168744425,303,284.31662172958465,-41.9666068426618,-39.41037752420076,0.39455922773517615
0,1.3506947299291028e-05,0.2763207818236668,3.180396585878465,322,317.404296835554,-44.1292178003291,-44.34557720410785,0.004082192876268872
0,1.0191702624950949e-05,0.7518443543134727,2.077860064713838,323,306.86986782300386,-38.29594162417085,-37.978175457451506,0.024537538230388123
0,1.2648766598566397e-06,1.2814805005120897,2.8510555072964974,324,312.0787810508799,-21.78326068850329,-20.572920316527107,0.5087792877332399
0,8.917684661602365e-06,0.6926855952296966,1.5770274583157748,325,309.6722258608749,-36.368522121519945,-36.58488152529869,0.012370382715892374
0,,,0.5324593995867765,326,299.15,,,
0,1.5308061678265261e-06,0.6198724143080678,5.29036664979098,327,302.4719044529336,-19.091570178337818,-18.773804011618473,0.27062945171313013
0,0.03749786673317157,16.469651123123676,16.449724111546484,328,282.90453840329604,-13.27287970995976,-13.489239113738506,0.335184998030993
0,0.07330100417904273,19.029949480069877,18.778990091084466,329,281.8901146627091,-23.21739177957756,-23.433751183356307,0.08096670582336458
0,0.038837735600291357,16.174283756902025,16.052825392677406,330,282.7357164611627,-30.909701169439806,-31.126060573218552,0.026981101852417526
0,0.005030372551561246,15.513062503082327,15.482634293732616,331,283.14460278097334,-17.875174301963387,-18.091533705742133,0.17367955377468497
0,0.011953105345583026,14.501245991327966,14.283913587712268,332,283.2122956478918,-16.040721976823967,-15.722955810104624,0.3962742704088704
0,1.4400715286910781e-08,14.533682973545808,14.168351834386582,333,288.1516393291993,-16.655719462104226,-16.872078865882973,0.20673128101814858
0,6.20775809423435e-07,0.45475897157506684,1.036923553571218,334,329.03617486447166,-40.706172624958135,-38.766546025806136,0.20722687550788954
0,3.171104920873802e-07,0.9761236653691445,0.939618110647576,335,302.1738803305194,-37.059455215606036,-37.89241733869382,0.003285784859459779
0,2.3722874249454406e-06,0.428340854000153,2.4804609478729116,336,324.6184945179042,-50.5302371133944,-48.270439683548254,0.1440814413513138
0,3.791537555919433e-06,0.2705650188672746,4.519855003769895,337,326.5977273253663,-17.928340278482533,-16.33675918728905,1.0416160791239317
0,2.0488784417960204e-06,0.47122875436592837,6.950745150480472,338,323.6943853792058,-43.851677160449086,-41.29544784198805,0.3448540840736751
0,2.1975724600054036e-06,0.46306613918313055,34.06166740713835,339,322.6881339511986,-42.80803163850377,-40.548234208657625,0.26096714297280427
0,4.315863897152994e-06,0.5602038383065757,1.8713630438210989,340,319.2843452585043,-91.46397875792324,-87.28588900702955,0.18417709652811504
0,4.2766817867079254e-06,0.5657316685240601,1.8939858316213543,341,318.85333281322215,-75.40856972361217,-71.23047997271848,0.3956148208190951
0,6.32216229754512e-05,0.8172920147555931,1.4832136265335638,342,294.3782374786328,-26.84888547014208,-27.68184759322986,0.018017926335790566
0,5.4155507923425716e-05,0.5677902691540471,1.1734365182833577,343,295.7821963077545,-36.08462717595482,-36.917589299042604,0.003865445287221438
0,2.8233438673641587e-05,0.4979815097414535,1.5610363406772505,344,298.7278309039064,-31.639467646174687,-32.47242976926247,0.00810869390090956
0,4.749603645892719e-05,0.3464085931544558,1.4228371532918036,345,302.2016294386805,-27.96132939982737,-28.794291522915152,0.014968677456041546
0,5.345293352720937e-05,0.35806234891746525,1.4089826795605673,346,300.6813316424158,-50.747462442499646,-51.58042456558743,0.0003356356802650937
0,6.16363865382219e-05,0.29959008264567544,1.6807994761003258,347,305.56807762657013,-33.74592640437044,-34.57888852745822,0.005707952326225041
0,4.716917217240102e-05,0.32284420460022045,1.5472883293112019,348,301.6515402840991,-37.68009840323839,-38.51306052632617,0.0029628896177006227
0,4.139753530041368e-05,0.6054104739359574,1.3183394489054048,349,296.0468724865017,-33.84091662458827,-34.67387874767605,0.005618297286751739
0,4.62800347140746e-05,0.6394145933643351,1.645724050358932,350,297.6345924456822,-31.925881316933868,-32.75884344002165,0.007730713765406962
0,4.369596957376487e-05,0.28188553850082587,1.5551927605230107,351,302.6025141752422,-33.73737771152787,-34.57033983461565,0.005716090711093827
0,6.486468441035953e-06,0.6863031375869053,0.0,352,308.001555,-13.474863006327872,-14.307825129415653,0.16739744813481947
0,5.13200651353074e-06,0.5770763272097861,0.0,353,307.79494700000004,-23.431623767583805,-24.264585890671583,0.03184596820216671
0,4.678853849693354e-06,0.5993775506873125,0.0,354,307.91434,-31.391816894906604,-32.224779017994386,0.008450384407890728
0,5.586838579985098e-06,0.520224239724622,0.0,355,307.980627,-23.24016276338213,-24.073124886469913,0.032878565941310375
0,6.1439462593071426e-06,0.5618775032689367,0.0,356,307.96756600000003,-29.895949329625076,-30.728911452712858,0.010843037763877876
0,9.895586098540576e-06,0.5281325922640143,0.0,357,308.541113,-39.03402009156652,-39.8669822146543,0.0023643695222474465
0,5.521310799005974e-06,0.6177350512921318,0.0,358,308.56882,-24.601906446640868,-25.43486856972865,0.026202731833090603
0,5.760944301380633e-06,0.5713184183313642,0.0,359,308.372088,-27.94222853624342,-28.7751906593312,0.01501640583118474
0,6.806458891839284e-06,0.5745742861924592,0.0,360,308.57530999999994,-36.90353197850812,-37.7364941015959,0.003372292404369694
0,5.152129730845445e-06,0.6028460573645202,0.0,361,308.245318,-22.97349051796092,-23.8064526410487,0.03437282662557275
0,2.982814788499155e-07,0.2853956283376291,27.81440494363376,365,303.30965591203955,-4.701980507483352,-5.534942630571132,0.7223559312312265
0,3.4222259825966717e-07,0.24087689908259113,52.32501151366566,366,303.11475325713064,-22.976881626486172,-23.80984374957395,0.03435340511689218
0,4.016436441212079e-07,0.24520227184049093,3.8699064814018227,367,302.5881184642085,-24.872386171383532,-25.705348294471314,0.025047742899183493
0,5.26936917655263e-07,0.4688268887867584,2.2479996102165565,368,298.8932503299994,-24.615958793757635,-25.448920916845417,0.026141435327236475
0,3.807718938335865e-18,18.161097414507047,0.10530568306310233,370,300.200161,,,
0,2.220446049250313e-16,13.676777369641238,14.608883931840188,372,297.05522826329525,26.846425252032294,27.164191418751635,84.37276822564719
0,1.3559270190643957e-05,0.1983657715829481,3.7947396075010156,373,317.8576667881181,-54.708001276082804,-52.44820384623666,0.10448173073212012
0,1.6119128254388215e-10,5.427306918600596,5.803743570368173,374,299.7645308059519,59.39125493635676,64.26675823582956,195.29788773252298
0,1.0146024020940558e-09,2.3040420073340666,0.0,375,325.847964,34.42603804924788,35.21493635859276,169.60140834641354
0,1.5424395094498777e-10,3.007009924252407,0.0,376,320.248476,32.09036760639592,32.40813377311527,162.50966752786044
0,5.117528623088674e-11,3.0580552374796497,0.0,377,322.259398,32.035306970472014,32.35307313719136,161.39502204126006
0,0.006756085362726871,5.956030045063183,5.977633421058942,378,281.54451980243743,-11.79997257140137,-12.63293469448915,0.22130001606334726
0,0.008069416331246693,6.916464545834087,6.895225492115584,379,280.5852020562649,-13.863356831200505,-14.696318954288285,0.15690208415908108
0,9.321791767780141e-05,1.019247093601268,0.0,380,304.979033,9.984955222654072,9.151993099566292,8.352704174527084
0,4.48771129055725e-05,1.0357623411446943,0.0,381,305.032786,10.3880685538265,9.555106430738718,8.933166245982063
0,2.2854079140266492e-07,0.5184958706256311,104416.39403184706,382,313.49605212733854,-58.36819651478173,-56.108399084935584,0.07884301713891545
0,4.350289175558686e-07,0.5556121468870783,39.89342773512391,383,315.6622715853268,-57.32344013350584,-54.491239329097,0.19265662729552566
0,9.539776529976507e-05,2.0355687201348416,0.0,388,307.83914,27.57489622613449,28.785236598110675,70.81527426285759
0,3.4157086472585974e-06,0.2086286673061455,0.0,389,298.15,-20.18973907492213,-19.871972908202785,0.2359168556295772
0,2.355052892921705e-06,0.06573805115453357,0.000538910007138016,390,329.9999993944448,-36.78852452571871,-36.47075835899936,0.029625374921318136
0,1.7329753350114885e-06,0.3241000457019765,0.0,391,298.925862,-11.68375968624763,-11.365993519528287,0.6831584745942532
0,1.3340272042583479e-06,0.11160786072366347,0.0,392,292.747702,-19.732974872890612,-19.41520870617127,0.2497786090079545
0,5.510087497384575e-08,4.573641939499776,4.783360080127129,393,287.4590690909684,-53.261892890587134,-52.94412672386779,0.003779002966407441
0,2.217586164032781e-06,0.18081629604980165,0.0,394,288.753448,-12.055557649620393,-11.73779148290105,0.6521353382957837
0,4.946059710198014e-05,6.120838058620848e-09,0.0,395,278.4988376258063,-14.94366941590689,-7.629103829950509,27.934597501258075
0,9.410625986028265e-06,0.3100942027638274,5.784758083407133,396,312.924681346805,-55.221605798213524,-52.38940499380468,0.22163497242054286
0,6.994325403963941e-06,0.8709353023240887,2.2694542002892324,397,307.8144509649027,-113.75943469864296,-107.65399260017831,0.9466751081626094
0,3.2239206193551695e-08,1.5050802132369694,0.0,398,317.366614,8.029143444085774,7.196181320997994,6.029214337182008
0,2.220446049250313e-14,7.675243655417626,10.72794937926249,401,306.17479842277623,2.585605632443812,2.369246228665065,3.2298162252369034
0,2.165404417553418e-06,1.348380058398999,0.0,402,309.53402,12.30526381901246,11.472301695924678,12.296361911368894
0,5.846434447676074e-13,4.650327533632044,7.314892020334165,405,315.21482564213954,-2.289032034563318,-2.5053914383420652,1.6097009716183288
0,6.053206225153929e-08,1.4065367474115806,0.0,406,316.680403,12.083875107893135,11.250912984805357,11.850917853149648
0,1068524312061.7504,34.884918842616194,35.093243029460396,412,274.9361005534436,-55.836646889073364,-53.897020289921365,0.058729452941187865
0,,,0.18889859776977694,413,281.133333,,,
0,1.3162804179955856e-11,14.297817013653123,15.789889393330757,414,289.40146326624057,-1.7817353598270866,-1.4639691931077436,2.355433110740941
0,4.967095623698015e-10,10.640240158489387,11.084767792689892,415,288.9852751054222,-1.56075871261692,-1.242992545897577,2.421401979038192
0,1.1370238084396078e-11,15.6550141427552,17.918428572081062,416,289.63612641061405,8.56735749525172,8.885123661971063,8.587960053610058
0,3.0146773966066576e-11,13.978011915208699,15.26704408830549,417,289.51918818553355,-5.724163870619558,-5.406397703900215,1.4389606150329508
0,1.3322714043084716e-09,8.596383178723372,9.694138879880533,418,290.18644592301064,8.202649727714583,8.520415894433926,8.205238220060885
0,3.713042762143459e-09,3.224716233989515,4.0004149134655425,419,299.06638454038415,-0.9258956178715927,-0.6081294511522497,2.621389680204409
0,2.314276770221113e-09,6.204338666313137,5.717748442117263,420,288.99207182512646,0.5736653387543225,0.8914315054736655,3.1618260006765215
0,1.4432271377984307e-08,3.49637989638589,3.720908709968949,421,297.2602544938321,-4.935801628630523,-4.61803546191118,1.5879856688030773
0,1.2723393449931564e-09,8.486639962721814,8.553980173986789,422,289.39736777842035,1.9920479912206712,1.7756885874419241,2.9672372192028424
0,1.8594592532394927e-09,5.298471301877735,4.868935911070179,423,291.44483610691157,-8.090329921917341,-7.772563755197998,1.0705261980168066
0,,,11.7454782914564,424,311.16935,,,
0,,,0.9197366825265368,425,311.168475,,,
0,5.859268625840741e-11,5.14485854509784,6.6001617567011275,426,311.25511471678493,-22.233072465074848,-23.06603458816263,0.03888736292727276
0,1.1326273252620922e-11,5.654707941527343,11.075528416477013,427,313.1165351004407,-19.26707721083183,-18.47817890148695,0.4349819824911847
0,2.266120624483392e-11,5.164498142223525,6.318907206443483,428,311.5204739109365,-39.34897091843261,-38.56007260908773,0.04671115903379498
0,,,21.473800902443443,429,312.54414,,,
0,1.7335910484916894e-11,5.138194396489685,5.578670719344351,430,310.9898983249061,-38.492596573233044,-37.28225620125686,0.09568683413548858
0,1.5716761225803566e-11,5.290728530587628,6.672633286185969,431,311.80735158700674,-42.24138236154159,-41.03104198956541,0.06577252091433256
0,1.1159750554767811e-06,4.6922899614228575,0.0,432,306.04690800000003,19.855705461434635,19.022743338346856,43.280854568960976
0,1.2367189494710829e-06,4.630945499157527,0.0,433,306.04690800000003,20.174306431969637,19.341344308881858,45.64118739614273
0,8.296409370833757e-06,0.2806082064978874,3.1989443475752886,436,315.91720312063745,-108.31051053417563,-101.08386057509435,3.3939162068660913
0,1.6214019804561275e-06,35.0031380837958,35.041899375050164,437,284.8274946662447,-29.472932973233576,-29.689292377012322,0.03312834594958664
0,0.00030467826298319345,50.73340932804613,50.61149047468535,438,283.5908275630622,-23.147606443371508,-23.363965847150254,0.08177792688382714
0,6.338678700323699e-17,0.5800692212114751,0.050310478086112886,439,289.196267,,,
0,3.5082514671103127e-10,0.7403081790266515,30.47241466675976,440,302.1876991755937,-14.35560857661963,-12.415981977467629,1.862536500014979
0,8.210614410586459e-10,0.1575293006293741,21.070618858024137,441,300.1728740805807,-44.02842204471802,-41.768624614871875,0.23758330629322658
0,2.870195192627989e-10,0.5794734834920268,24.56277829884326,442,297.39820974364216,-10.624818421784045,-8.685191822632044,2.541713469721966
0,6.446021494355136e-11,5.303437235381726,6.082651415374371,443,286.8874236265222,-11.550671097105145,-9.611044497953143,2.352983408155113
0,5.809415171142973e-10,0.3395781770167432,8.496631262457708,444,298.07528515471677,-27.25582471654765,-26.045484344571467,0.2943465752126818
0,2.433804269230677e-10,0.5722095594747987,68.75198907562888,445,307.25598051907394,-7.78376341305535,-5.227534094594317,4.534186374665906
0,1.6946688496943807e-10,0.7512860331970403,25.138246275226948,446,301.65920975682985,-8.570763510367772,-6.97918241917429,2.4386929667086252
0,5.272116077037481e-11,1.6107562200749643,28.843034401395023,447,301.2034078559568,13.211264805279868,15.471062235126013,19.410533467183924
0,7.084475228680276e-10,146.58014029625417,146.47734225393864,448,283.93848563924746,-14.58964146721727,-15.42260359030505,0.13901398000849385
0,6.408384933820344e-11,24.24355147086482,24.07211042206193,451,288.1685917249238,3.9868178285512315,3.1538557054634513,3.0737421909584812
0,101.91003438990857,5.315199240039847,6.531380107652533,454,284.2314231516331,-7.060774411974304,-6.271876102629426,1.688440291279426
0,0.7298104085426755,0.34708866615946854,1.2584756514966529,455,304.86311865608644,-14.321217654043092,-13.532319344698214,0.7535870669502577
0,5.100544395469299,1.7185405739413486,3.0393720507253015,456,291.07080725355405,-7.844081089326407,-8.060440493105155,0.7279448373241539
0,0.2163375915104646,0.086006303452143,1.5506538275644743e-09,457,329.5134468787923,-9.052547111681843,-9.26890651546059,0.6125234756190817
0,8.510492976032351,1.0113694201643382,3.3350379818819347,458,300.7543144726331,-11.667063208833088,-11.349297042113745,0.6845857559921001
0,1.5667866212926977,0.41309111051165814,4.15530939197977,459,308.01851895653306,-7.126247275385127,-6.808481108665784,1.207631051908488
0,8.011751488901098e-06,0.3315584073495863,1729.6435209170036,460,307.0946228637509,-56.13052723943309,-52.35277132276733,0.6499551436960332
0,2771629302.673807,29.463420195984387,30.52882204001808,461,276.15211579673485,63.40308885051062,67.94506571422721,255.78165386505992
0,5.675508121250061e-07,0.6019745858077061,0.0,463,308.913695,-12.367516383770795,-13.200478506858575,0.20132664414077134
0,2.2580000536009948e-08,0.76150758189871,32.158536659426126,464,309.1960081658265,-4.587286542198607,-5.420248665286387,0.736297064723139
0,3.758394262476372e-08,0.5340838129365917,0.0,465,309.04270799999995,-9.364619633216744,-10.197581756304524,0.3320918130470773
0,2.0754920226906393e-08,16.3268190604144,16.086587363070972,466,284.65052045261723,-38.78839313520528,-34.246416271488684,3.007822074365941
0,3.7771135705799708e-06,0.8756196287324947,1.5525373855804787,467,294.8967752178583,-118.48638646716373,-113.45400031507779,0.20053540185902413
0,6.696029246633373e-06,0.6934330437831047,1.2065111306962129,468,299.4089916190137,-92.18144535906843,-87.1490592069825,0.5515427233263543
0,4.7718553153330845e-06,1.345398754912591,1.5392399152858118,469,293.97536614041195,-125.95045388920929,-121.07495058973649,0.11775579525424205
0,0.07931688273901338,3.086835059601471,3.959584505922022,470,266.838943956152,-26.70267141505049,-21.37385337434967,8.107774273335956
0,0.0002882267433610419,1.4168522691537264,7.071287525431956,471,271.1772116861091,-21.943285095089944,-17.401308231373346,6.256445768580795
0,6.366412995006954e-06,0.6507048156275825,1.2939356456214401,476,294.0917978528174,-1095.4812370312334,-1079.9479474772802,16.602586509272378
0,6.780982724219342e-07,0.6163969634421109,0.0,478,301.140719,-49.07493336201557,-47.864592990039384,0.03320986717308371
0,6.595616497406809e-09,7.529491381762671,7.018997114899593,479,286.8398883090059,-69.43054581019362,-66.59834500578478,0.08595028887063526
0,4.175867651667886e-06,0.21806385865347888,3.541121323368361,480,303.9447881059783,-70.96340475675262,-66.25118943536084,0.8939655542105517
0,3.0303281026711204e-06,0.35607873459992967,1.7446511906762945,481,308.62883551970396,-78.847263354483,-72.86123310861709,2.37446537836432
0,7.21054771446461e-10,4.782036594761045,4.762764838763616,482,299.4449282364,40.593316550124506,42.532943149276505,181.45657380567962
0,1.7763568394002505e-15,14.873898279360612,15.44585859811782,483,294.6269143494827,-9.216260516351383,-9.43261992013013,0.5983642247243208
0,1.7929961376061954e-05,0.15153189416727475,4.217113030118807,484,304.8403196742596,-21.047886781989252,-20.73012061526991,0.21192045095553827
0,1.4447584990584517e-05,0.19209433410543308,1.2793940411253848,485,306.35453264110157,-43.991995029225485,-43.203096719880605,0.02788507277705136
0,5.443131047178085e-05,0.13825392087645683,0.0,486,280.8244184,-10.980514514297969,-10.662748347578626,0.7459305552360304
0,4.24635998490519e-05,0.08275738696361667,0.0,487,280.8244184,-18.300549467210892,-17.982783300491548,0.29875628397803705
0,3.824833738330646e-05,0.4409210997738011,0.0,488,304.60557,-17.662969978589054,-18.495932101676836,0.08329204822329743
0,2.9562887315037756e-05,0.11250652869093813,23.338058710601054,489,305.641448918873,-17.65841025989354,-17.874769663672286,0.1791419033736166
0,3.3538180550074514e-05,0.12771323192225204,7.30837093510854,490,308.1303838438634,-17.250938647969193,-16.933172481249848,0.3406411202035176
0,2.4823006583352125e-05,0.13165312726533274,2.139649402481305,491,308.7169374316399,-32.2288078031601,-31.911041636440757,0.052383719436145657
0,4.02735129581e-05,0.14819559161913687,2.927434882153136,492,309.60800889135487,-17.86644951774072,-17.548683351021374,0.315415441231402
0,3.0458279173473102e-05,0.15995905713739744,1.3578617810698552,493,309.1469089332429,-28.0018548836316,-27.684088716912257,0.0888513687987577
0,4.7765128526444656e-05,0.40780139855723196,0.0,494,303.509198,-24.61934378179982,-24.835703185578566,0.06627144916807712
0,3.0805171256087505e-05,0.12489730671321952,6.032068430468044,495,309.57644883228716,-21.19295638494072,-20.40405807559584,0.3511867157630055
0,2.0490755980873132e-07,0.9977092881439971,4.295294205278835,496,305.54624096084086,0.10626038047096742,0.4240265471903104,2.9823873061260895
0,2.0121866906031016e-07,0.9823316532182393,3.9984111329103778,497,305.21290958114463,0.2134285131300473,0.5311946798493903,3.0226082144320667
0,0.41226166411642673,0.2787110091943159,2.7231097189549294,498,315.97657068916607,-19.176033899753374,-17.58445280855989,0.9299232124117971
0,0.12828122332103664,0.8329678558723013,2.2059908937109505,499,307.1718514944921,-57.071277582092705,-53.50979055050804,0.4844702665488246
0,2.0130012323704705e-08,11.881887889584373,11.551030321237427,500,291.4168275669075,24.350981514182145,25.139879823527025,55.367916482676854
0,1.1362522852831347e-05,0.48270243675856794,0.0,501,308.15,-33.0747418947737,-32.75697572805436,0.04712737695291281
0,0.0004028571156451388,2.052854972392442,0.0,502,303.15,27.86876632559502,28.6576646349399,81.8481155370025
0,24.072533131529678,2.281046048373439,3.3261152395827107,505,291.00225482070294,-8.604610169878463,-8.28684400315912,1.0038727502368692
0,1.9531424373851158,1.6800015307691707,4.605806941457633,506,306.5712526806891,-0.12684596477163268,-0.34320536855037975,2.1922581999304938
0,1.0773506161186184,1.797987432428107,4.907703881648086,507,307.17012708418457,-3.4933199907812735,-4.326282113869054,0.883561957303764
0,0.08465873650931122,20.764998283830828,21.746976211371905,521,283.89485319604586,14.223437918289402,14.541204085008745,17.415685775242753
0,0.10365327382356626,20.678506840050783,22.196354032898263,522,284.2973291472747,9.538969920056754,9.322610516278008,8.721253649899683
0,,,0.6691634726121,523,293.15,,,
0,1.012041495052074e-07,1.4731034605449347,2.340390495194567,524,295.09237443942084,-23.948835230438075,-24.16519463421682,0.07293335722073412
0,7.554330494485839e-10,4.349997277730656,5.71951963770454,531,314.2000967718069,-0.7347700150007554,-0.41700384828141246,2.6847706083504472
0,6.217248937900877e-15,8.613200476558086,9.404497554504033,532,309.07661586910274,17.66654519872061,17.450185794941863,27.85034008039477
0,2.838766886923693e-17,8.553334207025559,1.2800626590204929,533,321.25994,,,
0,3.5871480363393544e-28,20.497038134925173,1.7544756338656429,534,318.881613,,,
0,2.983248506005509e-07,0.5273506647506192,0.0,536,302.520443,-11.604738170629577,-12.437700293717358,0.22861934839756962
0,8.307474352875488e-08,0.8334044421998457,2.20855464204902,538,300.3187788535226,-17.19693694109246,-18.029899064180242,0.09001940498446931
0,3.574042715115411e-07,0.464981789554026,0.0,540,302.718277,-9.721180719366313,-10.554142842454093,0.3129315974991532
0,1.976779073009638e-05,7.847600921184322,7.799021165573777,543,283.9101762242534,-23.406213567893783,-24.23917569098156,0.0319811229277648
0,6.972206384014967e-06,8.187737790464965,8.417537359367815,544,284.5528760040804,-17.743684214399728,-18.57664633748751,0.08217907539979975
0,4.0397461213981245e-06,0.9962433591876709,0.0,545,312.84804799999995,10.653428758121036,9.820466635033256,9.337117591663311
0,1.6243073396982055e-05,8.116067678588117,8.076713359748554,546,283.62831965974317,-23.09094567633206,-23.923907799419837,0.03370649230560092
0,,,0.3147673915758065,547,285.16344,,,
0,2.14542987353461e-06,1.0097939648121659,0.0,548,313.29796400000004,9.195528865001364,8.362566741913584,7.322957526596361
0,1.1338551947348563e-05,8.183691109444531,8.116108552652054,549,283.8978144553203,-20.868605181256,-21.701567304343783,0.04881709463100844
0,3.7398342358496706e-06,8.657200753601233,8.890577836491447,550,284.6843066255169,-10.204432470511378,-11.037394593599158,0.2887157585776073
0,2.0531913049737227e-06,1.0194984455549179,0.0,551,312.786562,9.697455001208402,8.864492878120622,7.961907733040905
0,6.494211972629671e-06,8.480274804334421,8.445911984387141,552,284.1451419762237,-23.649610242593173,-24.48257236568095,0.030709735075961607
0,1.960275590962013e-06,9.085208831076464,9.398256823173277,553,285.0243504695655,-12.812260564753636,-13.645222687841416,0.1869431675999144
0,1.4063621323057163e-06,1.0209381494474576,0.0,554,313.063925,9.652404386315593,8.819442263227813,7.902350131875892
0,6.673471132589981e-06,7.998654494176577,8.127158258494633,555,284.93254281191207,-8.637245382595331,-8.853604786374078,0.6499634221342774
0,4.3486142424775664e-06,0.8807066830357553,0.0,557,315.17128,8.755595824622555,8.539236420843807,7.797883960036205
0,8.240756890653955e-06,8.74560769068049,8.892978188705603,558,284.6747557231266,-8.111162521213942,-8.327521924992688,0.7006936564327353
0,3.866688921272399e-06,0.9000027557290113,0.0,560,315.387648,7.977150146620277,7.76079074284153,6.9771874000599
0,3.7248406539180934e-06,9.31254931605366,9.42545152888358,561,285.00261527857924,-13.467847973573978,-13.684207377352724,0.3259780354710468
0,3.267031227549566e-06,0.8915601059625973,0.0,563,315.038817,9.278092015028111,9.061732611249365,8.402209631536865
0,4.581749281529213e-06,7.441565005072887,7.6056381519067795,564,285.3666374283939,-13.543995006140062,-13.760354409918808,0.32245121572757557
0,2.499635738173467e-06,0.8706883663519562,0.0,566,315.102065,10.092459162878566,9.876099759099818,9.438838068421342
0,6.729370936486845e-06,10.099194731434377,10.952687127543916,567,286.1665971220409,5.050532460690235,4.834173056911489,4.59311132692399
0,1.2876562143881998e-05,7.672648378926985,7.609936128266831,569,284.10693177860344,-23.142964203588598,-23.359323607367344,0.08183217812029141
0,1.156858460582555e-05,8.18255989335011,8.462216946640808,570,284.9711052371746,-6.846060541470639,-7.679022664558419,0.5053096070236401
0,8.435432340636595e-06,7.481976491813587,7.341323612143018,572,283.8104349520892,-15.352357601432573,-16.185319724520355,0.1224196807962043
0,1.488197079546616e-05,8.234320452540091,8.276140336881546,573,284.14272981811166,-13.42977550509045,-14.26273762817823,0.1686601084847254
0,5.853247045051191e-06,9.304591765015681,9.648670508095988,574,284.5801808134204,-4.824766901930158,-5.657729025017938,0.707723582943267
0,4.486846802098654e-06,6.610129566928065,6.473726902191845,575,284.52388366657755,-18.98354930329925,-19.81651142638703,0.06683698072268505
0,1.2285100378317537e-05,7.965848395131234,8.027461303089995,576,284.4450680928912,-16.60625009299143,-17.439212216079213,0.09933252557857836
