,a,aic,b,bic,c,chisqr,d,id
0,9400.893652373252,-16.556743017215027,,-15.767844707870148,0.3498422070549878,0.5878388551114775,-0.00040921829134723365,76
0,-3110.4660558511155,-10.010035409244804,,-9.69226924252546,-0.06666205854737767,0.8421367352835819,5.3415434725210266e-05,77
0,25716.225787087667,-18.25234813816677,,-18.468707541945516,0.9110525058757076,0.16456900733660426,-0.0010420158357648732,78
0,19396.130174371487,-15.626245445450046,,-15.308479278730703,0.6950661166144592,0.41734621952892786,-0.0007990306150285378,79
0,25654.76763057369,-16.66580159009056,,-15.876903280745681,0.9171695199578112,0.580758632068877,-0.0010537900864131847,80
0,5103.50503520225,-28.8537404127988,,-29.070099816577546,0.20158554125657,0.03619226308539903,-0.0002412187064539788,81
0,29079.187112831634,-13.714469736451441,,-13.930829140230188,1.0171997778714499,0.31469323992629805,-0.001156464946772827,82
0,13952.030233213307,-21.72977866070259,,-21.946138064481335,0.501588796588333,0.10013849629827733,-0.0005773071658164166,83
0,12149.828620251905,-20.210075544082454,,-19.892309377363112,0.4494340260085435,0.23531790275641706,-0.0005239576708341602,84
0,14959.891774577343,-19.889392983656805,,-19.100494674311925,0.5437138997035481,0.40592094085823677,-0.0006288457463771744,85
0,15257.305638130149,-33.32232361552225,,-33.538683019301,0.5543799847902939,0.01911505682816372,-0.0006416591113900201,86
0,21535.001059940158,-10.217170074149042,,-9.899403907429699,0.7849337259667306,0.8206121296943887,-0.0009102209377177635,87
0,9885.778191322273,-23.34694645154025,,-23.02918028482091,0.37172998194133333,0.15898796606329246,-0.00043693213556123976,88
0,16089.517724924212,-19.333642496685275,,-19.015876329965934,0.588692723388364,0.26256311955547096,-0.000683699893816947,89
0,7135.892336709877,-18.58266992790011,,-18.26490376118077,0.2764307508964562,0.28840423208869237,-0.00032898500300044056,90
0,24906.62885276966,-25.70140521285061,,-25.917764616629356,0.8848926190807685,0.0567797057675954,-0.0010138765162300899,91
0,7669.512815661908,-24.802911832700907,,-24.485145665981563,0.29346431442520354,0.13253315513709185,-0.0003474054648591702,92
0,32289.72257071948,-17.107723796279043,,-17.32408320005779,1.170725012205689,0.1938040782534548,-0.0013553169731168812,93
0,0.0,,0.0,,0.0,1.0,0.0,94
0,38294.75741537312,-19.273630965996613,,-19.48999036977536,1.3803480113726119,0.14222814637299838,-0.0015935024499272757,95
0,18896.582671875465,-24.31063788160109,,-25.14360000468887,0.688483434134742,0.027506117503613585,-0.0007983253250148141,96
0,20189.521642650772,-20.251385763432012,,-20.467745167210758,0.7370850105194515,0.12368687572055934,-0.0008559188822507692,97
0,37221.24078036037,-14.75291300921512,,-14.969272412993867,1.3466227672076292,0.27130652869573574,-0.0015574846141781287,98
0,28876.0122023858,-16.94405690888852,,-17.160416312667266,1.0523304052487557,0.1983887970486185,-0.0012210566385864046,99
0,0.0,,0.0,,0.0,1.0,0.0,100
0,29716.744639644072,-15.444892980284965,,-15.661252384063712,1.079646162759195,0.24576972057117114,-0.0012510889018576984,101
0,2379.215455733273,-8.515868767347236,,-9.348830890435016,0.11598578753727266,0.38255405121618025,-0.0001501894638999745,102
0,4327.142869105009,-16.202525892517333,,-15.88475972579799,0.16919026100791068,0.3883399376834731,-0.00020188629253828835,103
0,8587.76817557843,-22.3343872334256,,-22.016621066706257,0.32217904504707917,0.1804400187555802,-0.0003780448571939394,104
0,10275.706255274079,-24.52451454613275,,-24.206748379413405,0.3836562455023714,0.1372264529404241,-0.00044942232323954754,105
0,10078.01085696702,-20.681336730384295,,-20.36357056366495,0.37027627909762423,0.2218562676924666,-0.00043050166073500395,106
0,357.5610888246485,-22.256832022553308,,-21.939065855833967,0.032559286888885444,0.18219778318917457,-4.7658954232472e-05,107
0,5310.285007762337,-20.422883625134993,,-20.10511745841565,0.2041937381108589,0.22914073257426643,-0.00024196193328475347,108
0,4297.61449859989,-30.0812167075265,,-29.763450540807156,0.1707459584202747,0.06851445413104212,-0.00020502622041332165,109
0,6401.918744424787,-19.418436346917268,,-19.100670180197923,0.2443368147533836,0.2597948490122642,-0.0002887715708403218,110
0,13123.087259095266,-10.9757049172608,,-10.657938750541456,0.48359035309987336,0.74637914324154,-0.0005634382379163754,111
0,18314.041486049377,-19.213466993535924,,-19.42982639731467,0.6561812653434533,0.14345584479944426,-0.0007547081643965259,112
0,5735.31659245791,-20.53968696321725,,-19.75078865387237,0.22683307215213977,0.37762571271694084,-0.00027219263775697,113
0,0.0,,0.0,,0.0,1.0,0.0,114
0,5915.30667227781,-20.464288915643756,,-20.14652274892441,0.23222402215175034,0.22795784151162216,-0.00027784259667974016,115
0,14991.39349900568,-16.306377511934574,,-15.988611345215231,0.5508076896747048,0.38333130128142257,-0.0006408804246224736,116
0,10563.35525319039,-20.058008113286327,,-19.740241946566982,0.39482131868259546,0.23983370959420344,-0.0004627477778441929,117
0,14472.456146849232,-17.681718728432934,,-17.36395256171359,0.5276008493396607,0.3227835515679369,-0.0006115915477502945,118
0,0.0,,0.0,,0.0,1.0,0.0,119
0,14497.45889106172,-14.20559820194121,,-13.887832035221868,0.5343475710583215,0.49844689065397896,-0.0006225564950826699,120
0,14324.636052346945,-16.61702560804741,,-16.29925944132807,0.5262115363405555,0.36873145676699876,-0.0006122625660717415,121
0,10343.614689282613,-21.500456715197572,,-21.182690548478227,0.38162273346461395,0.2002646478847956,-0.0004445716781317758,122
0,21348.939875297925,-26.56283392152595,,-26.245067754806605,0.7683095679779478,0.1063613841883011,-0.0008858352055041773,123
0,24598.09482996498,-15.664038108073509,,-14.87513979872863,0.881466543632792,0.6491360265139824,-0.0010138471790286827,124
0,0.0,,0.0,,0.0,1.0,0.0,125
0,18170.020365567052,-32.54076243994169,,-31.751864130596807,0.6625910944691815,0.09952916296287467,-0.0007687091128113957,126
0,0.0,,0.0,,0.0,1.0,0.0,127
0,0.0,,0.0,,0.0,1.0,0.0,128
0,25140.908777070377,-12.759669479364725,,-11.970771170019846,0.8994564183583091,0.8963669882037691,-0.0010337604358714475,129
0,20605.942655455136,-19.272750155064646,,-18.48385184571977,0.7474306897525513,0.43470788793721615,-0.0008646034700362852,130
0,0.0,,0.0,,0.0,1.0,0.0,131
0,21001.493830823667,-12.608786379325888,,-11.81988806998101,0.7607557926535958,0.9115210640432928,-0.0008794626890726892,132
0,7050.1394682757955,-18.517829165723672,,-17.728930856378796,0.2777907303669539,0.4727441785552812,-0.00033277949669606997,133
0,0.0,,0.0,,0.0,1.0,0.0,134
0,17557.201845431806,-12.087903553382333,,-11.299005244037454,0.6329495759141986,0.965832643789824,-0.0007301104619319971,135
0,0.0,,0.0,,0.0,1.0,0.0,136
0,20943.160781627535,-17.0205313658561,,-16.702765199136756,0.7570544654712238,0.35059454030396564,-0.0008748230829737052,137
0,0.0,,0.0,,0.0,1.0,0.0,138
0,0.0,,0.0,,0.0,1.0,0.0,139
0,19494.559247726695,-21.083026339697536,,-20.765260172978195,0.7080056460436295,0.21099164345218652,-0.0008196335306456591,140
0,15212.88985929569,-16.832933608312853,,-16.044035298967977,0.5567702834635347,0.5700733352865451,-0.0006465770118978684,141
0,23873.403206645453,-12.180816089921208,,-11.39191778057633,0.8516550965266764,0.9559130503881381,-0.000977462678032801,142
0,11604.478477428633,-18.207180636457153,,-17.418282327112273,0.42965255225781795,0.4893465338680166,-0.0005014520989425743,143
0,15593.139365915453,-21.135143195911258,,-20.817377029191917,0.5663188661702584,0.20962158335619335,-0.0006554828931225614,144
0,0.0,,0.0,,0.0,1.0,0.0,145
0,0.0,,0.0,,0.0,1.0,0.0,146
0,7043.654983400082,-16.911591144876017,,-16.12269283553114,0.2776243855385624,0.5651127589886014,-0.00033265370513122427,147
0,19411.218893922873,-13.09037192085728,,-12.301473611512401,0.7036771894415562,0.8640280196643884,-0.0008136845053282619,148
0,32705.42202638624,-15.08671006386221,,-14.297811754517332,1.169851583398087,0.6921411087596789,-0.0013448627751061232,149
0,14101.737201963342,-20.69336065683355,,-20.37559449011421,0.5192723614997071,0.22152307022092865,-0.0006046060933738931,150
0,17818.102869056616,-17.247446383227906,,-16.929680216508565,0.6498934839228878,0.3407898537864111,-0.0007537620600685071,151
0,29061.171940824854,-12.265018349801384,,-11.476120040456506,1.0321236447225715,0.9470114186148955,-0.001182217574016868,152
0,-7220.417440598491,-23.37720728494898,,-22.5883089756041,-0.22797657722578957,0.2755098803595733,0.0002461840141719637,153
0,2294.106379007027,-25.311810477950402,,-24.994044311231058,0.09795663996343158,0.12436496526260703,-0.00012079441186845118,154
0,14733.170587359835,-22.7886388703403,,-21.99974056099542,0.5360479696889983,0.29412945155337605,-0.0006207905030800771,155
0,20495.14629914107,-14.915308082515246,,-14.126409773170368,0.7401820539800097,0.7054490241922504,-0.0008544083799837821,156
0,0.0,,0.0,,0.0,1.0,0.0,157
0,13012.290751875622,-18.17731663367802,,-17.388418324333145,0.4787926413827437,0.4909729915440685,-0.0005573027810179761,158
0,18628.2411430225,-16.84045978620965,,-16.05156147686477,0.6702460683162654,0.5695968152978163,-0.0007723189249238583,159
0,0.0,,0.0,,0.0,1.0,0.0,160
0,0.0,,0.0,,0.0,1.0,0.0,161
0,0.0,,0.0,,0.0,1.0,0.0,162
0,11213.80773115997,-17.83566830585533,,-17.04676999651045,0.4138207942649448,0.5099690535464665,-0.00048223803620202,163
0,24794.904824998095,-26.965516824447356,,-26.176618515102476,0.8834510624645843,0.1849198395375402,-0.0010136162507163864,164
0,18549.53709408718,-33.670285801107816,,-32.881387491762936,0.6712546539964601,0.08779004404439386,-0.0007757894330112576,165
0,21832.30419634302,-15.176634245214473,,-14.387735935869594,0.7810081497480725,0.6852599624656914,-0.0008976520229121528,166
0,29391.05153511514,-24.72981950161362,,-23.94092119226874,1.0494892893156975,0.23706473446181348,-0.0012056341178807652,167
0,0.0,,0.0,,0.0,1.0,0.0,168
0,17284.161528485023,-16.410892688814332,,-15.621994379469454,0.6226504656943519,0.5974427399239188,-0.0007177691587326193,169
0,-181.33105367543504,-32.914617715910374,,-32.59685154919103,0.01157406425108939,0.04808015943095878,-2.255644802042759e-05,170
0,-1063.5213306682654,-32.11644308056092,,-31.798676913841575,-0.020069097931684377,0.05312467106946739,1.3790159647704157e-05,171
0,-2403.053654374649,-32.03450300700043,,-31.24560469765555,-0.06329330408865629,0.10528824130956967,6.0987782593670515e-05,172
0,13842.036282092393,-36.953171194198816,,-36.63540502747947,0.5053695081072728,0.02902189140911454,-0.0005862570154264148,173
0,20135.333242925688,-29.191404292501723,,-28.402505983156843,0.7272576548992294,0.14440207578473385,-0.0008397539746000119,174
0,16233.98167316306,-19.944436096706255,,-19.155537787361375,0.5923103492457322,0.4034459445189418,-0.0006871691102427534,175
0,25858.020348095477,-15.425876659956469,,-14.63697835061159,0.9273608340567461,0.6665430121391006,-0.0010672718392310348,176
0,0.0,,0.0,,0.0,1.0,0.0,177
0,21783.5733115836,-22.759950339529997,,-21.97105203018512,0.7793881680928814,0.29506851876516615,-0.0008958685955984152,178
0,0.0,,0.0,,0.0,1.0,0.0,179
0,10823.785019985125,-14.637170658740853,,-13.848272349395975,0.4034966139483176,0.7275907052384716,-0.0004722820552591424,180
0,16443.129124628424,-20.41651172362744,,-19.627613414282564,0.595081184405975,0.38282947873527584,-0.000687513170431726,181
0,13934.702564385307,-15.027119620981445,,-14.238221311636567,0.5090719404824326,0.6967390911964698,-0.0005906827558090511,182
0,31871.563064271904,-12.084100178398973,,-11.295201869054095,1.1376933787040122,0.9662408882358442,-0.0013065359597641145,183
0,29202.571898105434,-12.398236576717572,,-11.609338267372694,1.044155641503539,0.9330969668066036,-0.0012000202132300014,184
0,14428.695396968158,-28.343306888466167,,-27.554408579121286,0.5255898684981228,0.1586712809072677,-0.000609079700288481,185
0,25328.51052930503,-16.710011999297674,,-15.921113689952795,0.8995683816000531,0.5779127857072377,-0.0010302228550135547,186
0,25533.56428078529,-16.46698276219671,,-15.678084452851833,0.9145648589586374,0.5937309176123706,-0.0010519165262246472,187
0,0.0,,0.0,,0.0,1.0,0.0,190
0,10186.890373930102,-35.427333153522554,,-36.260295276610336,0.354323319164562,0.004312966236346733,-0.00040129787501050985,191
0,5164.287379366436,-45.789018116923536,,-44.19743702573005,0.1759683541813888,0.08274303271198218,-0.00019689559921867993,192
0,0.0,,0.0,,0.0,1.0,0.0,193
0,-3914.410998047597,-54.97937205985702,,-54.661605893137676,-0.11946546734422236,0.003048883058377347,0.00012705136292010585,195
0,-43594.769890124124,-47.42065497383908,,-45.829073882645595,-1.374083750556832,0.07133657651775539,0.00148448905802632,196
0,-7337.995097324366,-48.79471255608798,,-47.2031314648945,-0.2208401389957158,0.06295970161779595,0.0002330201237132896,197
0,4565.217638086467,-18.544929212107746,,-18.2271630453884,0.1667300862998117,0.2897680192228487,-0.00019304567512220367,198
0,-1774.750140599153,-11.738406866011076,,-11.954766269789822,-0.052892563788191606,0.41733657002269586,5.5826718328921895e-05,199
0,426.6070989042859,-89.79031171274617,,-87.53051428290003,0.017016157708492595,0.007031309532634545,-2.0078435290212996e-05,200
0,-3188.3666438924583,-23.515328602864216,,-22.726430293519336,-0.09768257531509757,0.2713139610658402,0.00010446881664662968,201
0,242.34894962314448,-96.414035584634,,-93.58183478022515,0.011128977793600907,0.014223133723197922,-1.377826766077596e-05,202
0,-149.97515046815562,-33.70028767786856,,-32.91138936852368,-0.0022037368059504544,0.08749787949940549,1.4444831585261758e-06,203
0,3630.7570107028423,-18.841273231709714,,-19.05763263548846,0.13112005325137877,0.15128989390803782,-0.00015093570671517682,204
0,-2184.39513787098,-33.77469287962537,,-34.60765500271315,-0.07067499306875943,0.0056806515458975885,7.777641970351638e-05,205
0,1143.2237785102195,-24.772777251949783,,-24.98913665572853,0.04674533567713167,0.0648346450507092,-5.673613853677147e-05,206
0,57.358254151781004,-33.091966935828594,,-33.30832633960734,0.003942659636888524,0.019754561707422295,-4.951050551203401e-06,207
0,-1468.7771098952917,-34.64846305535443,,-35.481425178442215,-0.04760574638149142,0.004910803491546838,5.2197111713050094e-05,208
0,-561.3590877473041,-31.380351405730096,,-32.21331352881788,-0.0159042372156876,0.008466547811577385,1.659709421280378e-05,209
0,-5536.388294510019,-5.653905991362091,,-5.870265395140838,-0.1735686921324818,0.9953629348279927,0.0001864992594997627,210
0,386.9236019005369,-48.69808286284473,,-48.914442266623475,0.017260259165551645,0.002125355972407051,-2.1375869970919852e-05,211
0,0.0,,0.0,,0.0,1.0,0.0,212
0,0.0,,0.0,,0.0,1.0,0.0,213
0,8521.99171405503,-18.91712239115862,,-19.133481794937367,0.29714874214274567,0.14965942749895836,-0.00033714398831553264,214
0,5335.12774407022,-18.53441043791538,,-18.750769841694126,0.1881681923708075,0.15806958784704989,-0.00021469275071128122,215
0,2103.496513138073,-32.92696588109012,,-33.143325284868865,0.07254258412322867,0.02022573930822335,-8.158431526240982e-05,216
0,-8387.72961055048,-11.12047409868018,,-11.336833502458926,-0.2869273380946669,0.45585242521738045,0.0003223086565846834,217
0,-5160.890853332135,-18.94079175384837,,-19.157151157627116,-0.18226885143701105,0.1491542330582738,0.0002084080511398011,219
0,7783.838828827048,-7.551524597157767,,-7.767884000936514,0.2803308366414353,0.7590131153443489,-0.00032353673531819097,220
0,-5619.877262361794,-4.406547957945424,,-5.239510081033204,-0.19436797777534584,0.7588140509499071,0.00021971217012700737,221
0,3081.1686688819823,-14.341839605655878,,-14.558199009434624,0.1072199110864128,0.28771604986219307,-0.00012156049284473729,222
0,5841.995062507013,-13.379213798060555,,-13.5955732018393,0.21116693430155392,0.3301318196927335,-0.00024410318649588502,223
0,-15219.68219164356,-35.42318308251535,,-36.25614520560313,-0.5336617167472063,0.0043159504543095455,0.0006078244856427567,224
0,2691.698686835047,-15.663968731715705,,-15.880328135494452,0.09178500018698077,0.2381970962269215,-0.00010296657990650254,225
0,1424.7949404533467,-10.330734902468489,,-10.547094306247235,0.06319617619955739,0.5102950120098532,-7.95932297691018e-05,226
0,-20794.78972372517,-29.502971718056884,,-30.335933841144666,-0.7266942476959211,0.0115769894723879,0.0008260128323098126,227
0,-6425.89898001626,-21.902427115325338,,-22.118786519104084,-0.22318662055161023,0.09769888298268495,0.0002531135214019057,228
0,7838.486861718151,-10.554835180349961,,-11.387797303437742,0.2830265458061882,0.2723375305561093,-0.0003271782198864405,229
0,7370.585950485901,-7.924756185246638,,-8.141115589025386,0.25445068265853893,0.7196034228863741,-0.0002873006598887929,231
0,2649.331013081385,-33.59693541635406,,-34.42989753944184,0.115220221905257,0.005851465711393958,-0.00014457040306075904,232
0,-7437.278156676036,-12.193160868348759,,-12.409520272127505,-0.2530164091832199,0.39108626456242224,0.00028367849109869474,234
0,-2560.406181841401,-38.83635788605085,,-39.66932000913863,-0.0836797813785275,0.002443557820752949,9.217611834019191e-05,243
0,1555.6362890172752,-24.454426854561234,,-25.287388977649016,0.06536262964625401,0.026854773946998853,-8.045427221743735e-05,244
0,-2599.6711858007275,-26.10283273852105,,-25.785066571801707,-0.08442237285668787,0.11265642815783475,9.268309575657747e-05,245
0,-4233.401264576265,-34.12524405156533,,-34.34160345534408,-0.14783985001687674,0.017043577058955373,0.0001682684584025183,250
0,-2779.6153741934413,-45.63206829780698,,-46.46503042089476,-0.0930394889077705,0.0007872863068994429,0.00010354444822675143,256
0,-1940.9885511245361,-26.25454193271723,,-27.087504055805013,-0.06454141952575942,0.019894124285376638,7.17336308650173e-05,257
0,-2071.316959785274,-29.335330416898195,,-30.168292539985977,-0.07019956749628721,0.011905014271583667,7.875482153863709e-05,259
0,2885.2441851696267,-23.49358467994016,,-23.17581851322082,0.10461338930791123,0.1561002978621974,-0.00012065544744501157,261
0,6714.2109407025255,-40.202254395275844,,-41.035216518363626,0.2257391934073721,0.0019460577942697218,-0.0002515839920898972,262
0,-29164.166394250227,-15.936392325397222,,-15.147494016052343,-0.865209627863135,0.6297863967094334,0.0009053171587828738,264
0,279.55578386058374,-23.22904860511088,,-24.062010728198658,0.015756191016491602,0.03293952531415695,-2.103446266588466e-05,265
0,551.412895050562,-24.22638656769709,,-25.059348690784873,0.025115356432874363,0.027895079750892053,-3.148272927171756e-05,266
0,-4089.191011695217,-31.73479879162386,,-31.951158195402606,-0.12192897885665546,0.023981089941265927,0.00012750943251304295,268
0,-5922.544949042819,-25.567024598254037,,-25.24925843153469,-0.18990335263200891,0.12046012025101901,0.00020661368987480037,269
0,8047.642476102795,-33.193985053265074,,-33.41034445704382,0.3004868253067156,0.019468746192699945,-0.0003528667530999125,270
0,318.2081831679352,-105.33243087536965,,-100.62021555397787,0.013141902508927245,0.21349736475466397,-1.540119022559501e-05,291
0,491.323363320485,-72.38107199891455,,-68.81958496732989,0.02400845417358977,0.20695718286924747,-3.038559528311686e-05,292
0,12457.688250256766,-9.150072575439271,,-9.983034698527051,0.41626713585568514,0.3441815634871659,-0.000462280717070604,293
0,3288.69483535508,-31.890673009292065,,-32.72363513237985,0.11749685792865833,0.007776211350690447,-0.00013474330635745426,294
0,-46.44371511122176,-56.50995080954861,,-57.342912932636395,0.00349173649323905,0.00012845922758577662,-6.638836755401314e-06,295
0,1058.2059342011512,-42.11403899694085,,-42.330398400719595,0.04497610935939408,0.005444015869902786,-5.542089856847753e-05,297
0,1442.9972080868627,-56.574131270596,,-57.40709339368378,0.0567147025192575,0.0001270924552159918,-6.777371388314263e-05,299
0,0.0,,0.0,,0.0,1.0,0.0,301
0,0.0,,0.0,,0.0,1.0,0.0,302
0,0.0,,0.0,,0.0,1.0,0.0,303
0,6639.314092342877,-45.62671440525917,,-45.84307380903792,0.21919757084859684,0.003295988843846346,-0.00024193740507811784,322
0,1507.2002251672548,-41.18082564454357,,-40.86305947782422,0.06179349241028766,0.017108811361509126,-7.460217422171353e-05,323
0,-1300.1629561356785,-26.40967254891339,,-25.199332176937208,-0.020769133145554626,0.32033685598874806,1.1954372867024292e-05,324
0,1009.875859851784,-36.193439293641866,,-36.40979869742061,0.0397714742533658,0.012683690524843777,-4.7077053671419614e-05,325
0,-26258.737796362,-47.18027395865895,,-44.089919069699825,-0.8123551084188116,0.5085567839670392,0.000868922641975838,326
0,8797.768144569258,-16.574856670668744,,-16.2570905039494,0.3258214452429168,0.3706802150351961,-0.00038049849442237956,327
0,0.0,,0.0,,0.0,1.0,0.0,328
0,0.0,,0.0,,0.0,1.0,0.0,329
0,0.0,,0.0,,0.0,1.0,0.0,330
0,0.0,,0.0,,0.0,1.0,0.0,331
0,0.0,,0.0,,0.0,1.0,0.0,332
0,0.0,,0.0,,0.0,1.0,0.0,333
0,703.0355821065747,-43.34393884791779,,-41.40431224876579,0.02504765475955921,0.16633442299104562,-2.813996982809035e-05,334
